character,season,mot_1,score_1,mot_2,score_2,mot_3,score_3,mot_4,score_4,mot_5,score_5,mot_6,score_6,mot_7,score_7,mot_8,score_8,mot_9,score_9,mot_10,score_10,emotion
Rachel,S04,anger,assistant,0.2175713172881683,greep,0.2175713172881683,albums,0.16317848796612622,buyer,0.16317848796612622,bloomingdale,0.16317848796612622,memories,0.16317848796612622,numbers,0.16317848796612622,photo,0.16317848796612622,walls,0.10878565864408415,wallet,0.10878565864408415
Phoebe,S04,anger,meat,0.3181423814878889,whore,0.25451390519031114,percent,0.25451390519031114,sticky,0.19088542889273333,kicking,0.19088542889273333,kicked,0.19088542889273333,sycophant,0.12725695259515557,smelly,0.12725695259515557,pulled,0.12725695259515557,shoes,0.12725695259515557
Monica,S04,anger,matthews,0.2782074420373284,laughing,0.16692446522239704,switch,0.16692446522239704,garbage,0.16692446522239704,bags,0.16692446522239704,processing,0.11128297681493136,lollipop,0.11128297681493136,mix,0.11128297681493136,ace,0.11128297681493136,serve,0.11128297681493136
Chandler,S05,anger,dum,0.549649709929313,doug,0.16489491297879388,bridge,0.16489491297879388,urgent,0.10992994198586259,lover,0.10992994198586259,question,0.10992994198586259,racquet,0.10992994198586259,strip,0.10992994198586259,nighttime,0.10992994198586259,sign,0.10992994198586259
Joey,S05,anger,choo,0.24571804673358041,100,0.1842885350501853,days,0.1842885350501853,noodle,0.1842885350501853,crank,0.12285902336679021,butter,0.12285902336679021,hooked,0.12285902336679021,enjoy,0.12285902336679021,filled,0.12285902336679021,sweatshirt,0.12285902336679021
Ross,S05,anger,piv,0.21504133222818803,shelter,0.161280999171141,powder,0.161280999171141,smells,0.161280999171141,principles,0.161280999171141,rage,0.161280999171141,gas,0.161280999171141,cousin,0.161280999171141,breathe,0.161280999171141,band,0.161280999171141
Rachel,S05,anger,courage,0.3517262290563291,danny,0.29310519088027426,shows,0.17586311452816455,quit,0.17586311452816455,litigious,0.17586311452816455,nickname,0.1172420763521097,regatta,0.1172420763521097,message,0.1172420763521097,yeti,0.1172420763521097,judgement,0.1172420763521097
Phoebe,S05,anger,backup,0.1653953539259913,charge,0.1653953539259913,undo,0.1653953539259913,phalange,0.1653953539259913,past,0.1653953539259913,simmons,0.1653953539259913,lady,0.1653953539259913,children,0.1102635692839942,violated,0.1102635692839942,deed,0.1102635692839942
Monica,S05,anger,counter,0.20851441405707502,salsa,0.13900960937138335,underneath,0.13900960937138335,frustrated,0.13900960937138335,view,0.13900960937138335,ohhh,0.13900960937138335,300,0.13900960937138335,trap,0.13900960937138335,jewelry,0.13900960937138335,goofing,0.13900960937138335
Chandler,S02,anger,tailor,0.2981423969999719,care,0.2981423969999719,man,0.2981423969999719,took,0.14907119849998596,totally,0.14907119849998596,stand,0.14907119849998596,spoons,0.14907119849998596,people,0.14907119849998596,sec,0.14907119849998596,west,0.14907119849998596
Joey,S02,anger,bijan,0.5432144762551113,men,0.45267873021259275,pants,0.27160723812755566,mornin,0.1810714920850371,doin,0.1810714920850371,measure,0.1810714920850371,maybe,0.1810714920850371,whoa,0.1810714920850371,wondering,0.09053574604251854,work,0.09053574604251854
Ross,S02,anger,voice,0.3049971406652092,tasted,0.3049971406652092,gimme,0.3049971406652092,breast,0.3049971406652092,prison,0.1524985703326046,towel,0.1524985703326046,physically,0.1524985703326046,rach,0.1524985703326046,scum,0.1524985703326046,picked,0.1524985703326046
Rachel,S02,anger,thought,0.26726124191242434,person,0.26726124191242434,mcdowell,0.26726124191242434,bitch,0.26726124191242434,hang,0.26726124191242434,juice,0.26726124191242434,bye,0.26726124191242434,talked,0.13363062095621217,ran,0.13363062095621217,rodney,0.13363062095621217
Phoebe,S02,anger,woof,0.3849001794597506,kill,0.3849001794597506,won,0.1924500897298753,touch,0.1924500897298753,taste,0.1924500897298753,pretend,0.1924500897298753,street,0.1924500897298753,promise,0.1924500897298753,looks,0.1924500897298753,ohh,0.1924500897298753
Monica,S02,anger,moore,0.4685212856658182,chance,0.31234752377721214,thinking,0.31234752377721214,demi,0.31234752377721214,telling,0.15617376188860607,pheebes,0.15617376188860607,place,0.15617376188860607,met,0.15617376188860607,proposal,0.15617376188860607,true,0.15617376188860607
Chandler,ALL,love,lovely,1.0,tell,0.0,romantic,0.0,rachel,0.0,little,0.0,joey,0.0,honey,0.0,going,0.0,girl,0.0,chandler,0.0
Joey,ALL,love,girl,1.0,tell,0.0,romantic,0.0,rachel,0.0,little,0.0,lovely,0.0,joey,0.0,honey,0.0,going,0.0,chandler,0.0
Ross,ALL,love,rachel,0.7777777777777778,tell,0.4444444444444444,going,0.4444444444444444,romantic,0.0,little,0.0,lovely,0.0,joey,0.0,honey,0.0,girl,0.0,chandler,0.0
Rachel,ALL,love,joey,0.5848976518656018,honey,0.5399055247990171,little,0.4499212706658476,romantic,0.4049291435992628,tell,0.0,lovely,0.0,rachel,0.0,going,0.0,girl,0.0,chandler,0.0
Phoebe,ALL,love,tell,0.0,romantic,0.0,rachel,0.0,lovely,0.0,little,0.0,joey,0.0,honey,0.0,going,0.0,girl,0.0,chandler,0.0
Monica,ALL,love,chandler,1.0,tell,0.0,romantic,0.0,rachel,0.0,little,0.0,lovely,0.0,joey,0.0,honey,0.0,going,0.0,girl,0.0
Chandler,S09,love,loving,0.3511234415883916,picture,0.23408229439226108,wife,0.23408229439226108,neck,0.23408229439226108,carol,0.23408229439226108,vermont,0.11704114719613054,warm,0.11704114719613054,combination,0.11704114719613054,condolences,0.11704114719613054,course,0.11704114719613054
Joey,S09,love,tell,0.38729833462074154,make,0.25819888974716104,gotta,0.25819888974716104,worth,0.12909944487358052,ribbed,0.12909944487358052,use,0.12909944487358052,shouldn,0.12909944487358052,turn,0.12909944487358052,stop,0.12909944487358052,trying,0.12909944487358052
Ross,S09,love,uhm,0.47471266327754114,makes,0.23735633163877057,cookies,0.23735633163877057,shared,0.11867816581938528,summer,0.11867816581938528,case,0.11867816581938528,stupid,0.11867816581938528,tank,0.11867816581938528,came,0.11867816581938528,called,0.11867816581938528
Rachel,S09,love,loved,0.32732683535398843,gavin,0.21821789023599228,night,0.21821789023599228,sandy,0.21821789023599228,anymore,0.10910894511799614,baby,0.10910894511799614,archeologist,0.10910894511799614,cotton,0.10910894511799614,unfroze,0.10910894511799614,uncle,0.10910894511799614
Phoebe,S09,love,kids,0.30860669992418377,live,0.30860669992418377,children,0.15430334996209188,considerate,0.15430334996209188,daddy,0.15430334996209188,uhuh,0.15430334996209188,dear,0.15430334996209188,enjoyed,0.15430334996209188,funny,0.15430334996209188,home,0.15430334996209188
Monica,S09,love,believe,0.4000000000000001,wishing,0.20000000000000004,feeding,0.20000000000000004,feminine,0.20000000000000004,flight,0.20000000000000004,end,0.20000000000000004,future,0.20000000000000004,hotty,0.20000000000000004,miss,0.20000000000000004,maple,0.20000000000000004
Chandler,S01,love,great,0.25819888974716104,won,0.12909944487358052,yearly,0.12909944487358052,structure,0.12909944487358052,stop,0.12909944487358052,steal,0.12909944487358052,socks,0.12909944487358052,sleeve,0.12909944487358052,tedlock,0.12909944487358052,telling,0.12909944487358052
Joey,S01,love,wait,0.3464101615137753,baby,0.3464101615137753,little,0.3464101615137753,likes,0.23094010767585021,come,0.23094010767585021,ursula,0.23094010767585021,phoebe,0.23094010767585021,tuna,0.11547005383792511,store,0.11547005383792511,talking,0.11547005383792511
Ross,S01,love,worry,0.18650096164806276,woman,0.18650096164806276,way,0.18650096164806276,warm,0.18650096164806276,use,0.18650096164806276,soothing,0.18650096164806276,tones,0.18650096164806276,pick,0.18650096164806276,gay,0.18650096164806276,gentle,0.18650096164806276
Rachel,S01,love,thank,0.3123475237772121,poconos,0.3123475237772121,kiss,0.3123475237772121,sweetest,0.15617376188860604,sweetie,0.15617376188860604,sixth,0.15617376188860604,poc,0.15617376188860604,sex,0.15617376188860604,saw,0.15617376188860604,shadow,0.15617376188860604
Phoebe,S01,love,boss,0.4375949744936836,line,0.2917299829957891,night,0.2917299829957891,arms,0.2917299829957891,day,0.2917299829957891,passion,0.14586499149789456,person,0.14586499149789456,special,0.14586499149789456,smarter,0.14586499149789456,sweeter,0.14586499149789456
Monica,S01,love,years,0.24253562503633297,wish,0.24253562503633297,wet,0.24253562503633297,waiting,0.24253562503633297,vegetarian,0.24253562503633297,sucking,0.24253562503633297,thought,0.24253562503633297,pate,0.24253562503633297,nana,0.24253562503633297,remember,0.24253562503633297
Chandler,S07,love,romantic,0.29488391230979416,thirty,0.29488391230979416,licked,0.29488391230979416,neck,0.29488391230979416,sorry,0.14744195615489708,young,0.14744195615489708,subway,0.14744195615489708,things,0.14744195615489708,touching,0.14744195615489708,years,0.14744195615489708
Joey,S07,love,good,0.5388159060803247,wife,0.1796053020267749,receivers,0.1796053020267749,pronounce,0.1796053020267749,street,0.1796053020267749,share,0.1796053020267749,room,0.1796053020267749,cause,0.1796053020267749,ahead,0.1796053020267749,husband,0.1796053020267749
Ross,S07,love,dude,0.4,umm,0.2,sex,0.2,shades,0.2,strings,0.2,thing,0.2,simple,0.2,start,0.2,cassie,0.2,classes,0.2
Rachel,S07,love,little,0.3973597071195131,kissing,0.2649064714130087,hmm,0.2649064714130087,sangria,0.13245323570650436,truth,0.13245323570650436,used,0.13245323570650436,thank,0.13245323570650436,sailor,0.13245323570650436,time,0.13245323570650436,senior,0.13245323570650436
Phoebe,S07,love,melissa,0.37796447300922725,satisfy,0.18898223650461363,saying,0.18898223650461363,shows,0.18898223650461363,sexually,0.18898223650461363,robin,0.18898223650461363,guys,0.18898223650461363,great,0.18898223650461363,hello,0.18898223650461363,hotter,0.18898223650461363
Monica,S07,love,yes,0.26726124191242434,story,0.26726124191242434,sit,0.26726124191242434,tea,0.13363062095621217,wait,0.13363062095621217,white,0.13363062095621217,told,0.13363062095621217,tacos,0.13363062095621217,terrible,0.13363062095621217,watch,0.13363062095621217
Chandler,S08,love,mentioned,0.35355339059327373,bath,0.35355339059327373,sponges,0.35355339059327373,naked,0.35355339059327373,lady,0.35355339059327373,arranged,0.35355339059327373,adored,0.35355339059327373,wet,0.35355339059327373,yum,0.0,caster,0.0
Joey,S08,love,leatherface,0.2696799449852968,needs,0.2696799449852968,nurse,0.2696799449852968,falling,0.2696799449852968,woman,0.2696799449852968,swear,0.1348399724926484,reason,0.1348399724926484,massacre,0.1348399724926484,picture,0.1348399724926484,putty,0.1348399724926484
Ross,S08,love,chi,0.3849001794597505,stuff,0.2886751345948129,mona,0.2886751345948129,tell,0.19245008972987526,shirt,0.19245008972987526,needed,0.19245008972987526,women,0.09622504486493763,week,0.09622504486493763,world,0.09622504486493763,word,0.09622504486493763
Rachel,S08,love,bitch,0.35355339059327406,wow,0.35355339059327406,thank,0.2651650429449555,lately,0.17677669529663703,isn,0.17677669529663703,gave,0.17677669529663703,feeling,0.17677669529663703,nipples,0.08838834764831852,pack,0.08838834764831852,candy,0.08838834764831852
Phoebe,S08,love,sorry,0.3730019232961256,treats,0.1865009616480628,hand,0.1865009616480628,life,0.1865009616480628,lee,0.1865009616480628,kisses,0.1865009616480628,make,0.1865009616480628,majors,0.1865009616480628,night,0.1865009616480628,apologized,0.0932504808240314
Monica,S08,love,touching,0.3481553119113957,strength,0.3481553119113957,say,0.3481553119113957,somebody,0.17407765595569785,paid,0.17407765595569785,slipping,0.17407765595569785,shots,0.17407765595569785,sister,0.17407765595569785,minute,0.17407765595569785,loyal,0.17407765595569785
Chandler,S06,love,sexy,0.4193139346887672,layers,0.2096569673443836,generous,0.2096569673443836,feel,0.2096569673443836,touch,0.2096569673443836,robots,0.1048284836721918,tea,0.1048284836721918,percent,0.1048284836721918,songs,0.1048284836721918,tape,0.1048284836721918
Joey,S06,love,wanna,0.47140452079103146,moment,0.3535533905932736,world,0.23570226039551573,meant,0.11785113019775786,open,0.11785113019775786,road,0.11785113019775786,whew,0.11785113019775786,tight,0.11785113019775786,thinks,0.11785113019775786,start,0.11785113019775786
Ross,S06,love,year,0.20100756305184234,wrong,0.20100756305184234,night,0.20100756305184234,hillary,0.20100756305184234,god,0.20100756305184234,geller,0.20100756305184234,huh,0.20100756305184234,day,0.20100756305184234,plate,0.20100756305184234,cause,0.10050378152592117
Rachel,S06,love,did,0.24077170617153829,invited,0.24077170617153829,sleeping,0.24077170617153829,sorry,0.24077170617153829,buddy,0.12038585308576914,chase,0.12038585308576914,use,0.12038585308576914,apartment,0.12038585308576914,cash,0.12038585308576914,conditioner,0.12038585308576914
Phoebe,S06,love,sandwich,0.24253562503633297,admit,0.24253562503633297,reason,0.24253562503633297,thanksgivingy,0.24253562503633297,cares,0.24253562503633297,single,0.24253562503633297,stopped,0.24253562503633297,practically,0.24253562503633297,maybe,0.24253562503633297,loving,0.24253562503633297
Monica,S06,love,favorite,0.3049971406652093,say,0.15249857033260464,tables,0.15249857033260464,tonight,0.15249857033260464,nicer,0.15249857033260464,meals,0.15249857033260464,mahogany,0.15249857033260464,macaroni,0.15249857033260464,mrs,0.15249857033260464,moving,0.15249857033260464
Chandler,S10,love,wife,0.3535533905932737,woman,0.23570226039551578,lovely,0.23570226039551578,loving,0.23570226039551578,year,0.11785113019775789,younger,0.11785113019775789,triplets,0.11785113019775789,think,0.11785113019775789,world,0.11785113019775789,won,0.11785113019775789
Joey,S10,love,kissing,0.3973597071195131,people,0.2649064714130087,huh,0.2649064714130087,thigh,0.13245323570650436,things,0.13245323570650436,trying,0.13245323570650436,tired,0.13245323570650436,reserved,0.13245323570650436,weather,0.13245323570650436,mandy,0.13245323570650436
Ross,S10,love,plate,0.2649064714130087,soft,0.2649064714130087,kinda,0.2649064714130087,thinks,0.13245323570650436,wants,0.13245323570650436,teased,0.13245323570650436,thought,0.13245323570650436,uhm,0.13245323570650436,pact,0.13245323570650436,whoooo,0.13245323570650436
Rachel,S10,love,barbados,0.34299717028501764,let,0.34299717028501764,tape,0.17149858514250882,wedding,0.17149858514250882,way,0.17149858514250882,minutes,0.17149858514250882,simple,0.17149858514250882,setting,0.17149858514250882,sixth,0.17149858514250882,snowing,0.17149858514250882
Phoebe,S10,love,paris,0.35921060405354976,going,0.35921060405354976,appreciate,0.35921060405354976,prude,0.17960530202677488,thing,0.17960530202677488,moist,0.17960530202677488,spanking,0.17960530202677488,somebody,0.17960530202677488,pair,0.17960530202677488,mhm,0.17960530202677488
Monica,S10,love,wait,0.4866642633922876,told,0.16222142113076252,pregnant,0.16222142113076252,mind,0.16222142113076252,marie,0.16222142113076252,midnight,0.16222142113076252,moving,0.16222142113076252,months,0.16222142113076252,nana,0.16222142113076252,mystery,0.16222142113076252
Chandler,S03,love,somebody,0.3922322702763681,supporting,0.19611613513818404,tailpipe,0.19611613513818404,trying,0.19611613513818404,sexy,0.19611613513818404,resist,0.19611613513818404,hoo,0.19611613513818404,fact,0.19611613513818404,freebie,0.19611613513818404,broke,0.19611613513818404
Joey,S03,love,whew,0.1601281538050871,thought,0.1601281538050871,thinking,0.1601281538050871,usually,0.1601281538050871,weekend,0.1601281538050871,sexual,0.1601281538050871,sex,0.1601281538050871,scenarios,0.1601281538050871,ring,0.1601281538050871,tea,0.1601281538050871
Ross,S03,love,woman,0.3123475237772121,seven,0.3123475237772121,naked,0.3123475237772121,wear,0.15617376188860604,time,0.15617376188860604,slice,0.15617376188860604,sister,0.15617376188860604,shirt,0.15617376188860604,showing,0.15617376188860604,start,0.15617376188860604
Rachel,S03,love,day,0.2886751345948128,writhing,0.1443375672974064,ton,0.1443375672974064,touch,0.1443375672974064,yes,0.1443375672974064,stopped,0.1443375672974064,reps,0.1443375672974064,ross,0.1443375672974064,took,0.1443375672974064,sweaty,0.1443375672974064
Phoebe,S03,love,sensitive,0.358568582800318,kind,0.358568582800318,jason,0.358568582800318,waterfalls,0.11952286093343933,wagering,0.11952286093343933,showed,0.11952286093343933,sand,0.11952286093343933,sounds,0.11952286093343933,telling,0.11952286093343933,trickling,0.11952286093343933
Monica,S03,love,war,0.47140452079103173,civil,0.47140452079103173,rhyme,0.23570226039551587,videos,0.23570226039551587,richard,0.23570226039551587,bad,0.23570226039551587,dreams,0.23570226039551587,didn,0.23570226039551587,feelings,0.23570226039551587,office,0.23570226039551587
Chandler,S04,love,wait,0.17407765595569785,vault,0.17407765595569785,tried,0.17407765595569785,touching,0.17407765595569785,unlock,0.17407765595569785,totally,0.17407765595569785,soda,0.17407765595569785,strippers,0.17407765595569785,subject,0.17407765595569785,teller,0.17407765595569785
Joey,S04,love,stage,0.37796447300922725,got,0.37796447300922725,unless,0.18898223650461363,tension,0.18898223650461363,thing,0.18898223650461363,trouble,0.18898223650461363,rule,0.18898223650461363,mama,0.18898223650461363,question,0.18898223650461363,worry,0.18898223650461363
Ross,S04,love,number,0.5601120336112038,phone,0.4200840252084029,sex,0.14002800840280094,sensitive,0.14002800840280094,stupid,0.14002800840280094,bye,0.14002800840280094,come,0.14002800840280094,amanda,0.14002800840280094,whoops,0.14002800840280094,told,0.14002800840280094
Rachel,S04,love,god,0.5039526306789694,party,0.2519763153394847,loving,0.2519763153394847,honey,0.2519763153394847,saw,0.12598815766974236,seduce,0.12598815766974236,touch,0.12598815766974236,soothes,0.12598815766974236,voyage,0.12598815766974236,uncomfortable,0.12598815766974236
Phoebe,S04,love,platting,0.5157106231293966,names,0.309426373877638,goats,0.20628424925175864,great,0.20628424925175864,voice,0.20628424925175864,sexy,0.20628424925175864,wrong,0.10314212462587932,wanna,0.10314212462587932,warm,0.10314212462587932,took,0.10314212462587932
Monica,S04,love,make,0.48507125007266594,walk,0.24253562503633297,success,0.24253562503633297,soo,0.24253562503633297,london,0.24253562503633297,hole,0.24253562503633297,married,0.24253562503633297,matie,0.24253562503633297,plank,0.24253562503633297,talking,0.24253562503633297
Chandler,S05,love,attracted,0.43301270189221924,meant,0.28867513459481287,lot,0.28867513459481287,monica,0.28867513459481287,night,0.28867513459481287,wasn,0.14433756729740643,partner,0.14433756729740643,new,0.14433756729740643,person,0.14433756729740643,prove,0.14433756729740643
Joey,S05,love,pheebs,0.3375263702778071,rachel,0.22501758018520474,uhh,0.22501758018520474,midnight,0.22501758018520474,need,0.22501758018520474,argh,0.22501758018520474,reminds,0.11250879009260237,universe,0.11250879009260237,sorry,0.11250879009260237,skirt,0.11250879009260237
Ross,S05,love,roses,0.2696799449852968,pants,0.2696799449852968,red,0.2696799449852968,known,0.2696799449852968,miss,0.2696799449852968,sat,0.1348399724926484,wife,0.1348399724926484,volcano,0.1348399724926484,shrunk,0.1348399724926484,took,0.1348399724926484
Rachel,S05,love,bring,0.40824829046386313,ultimately,0.20412414523193156,wanted,0.20412414523193156,taking,0.20412414523193156,physical,0.20412414523193156,sisters,0.20412414523193156,sooo,0.20412414523193156,sweater,0.20412414523193156,dishtowel,0.20412414523193156,liking,0.20412414523193156
Phoebe,S05,love,sympathy,0.3592106040535499,maybe,0.3592106040535499,use,0.17960530202677494,strongest,0.17960530202677494,wanna,0.17960530202677494,tool,0.17960530202677494,sweetest,0.17960530202677494,turns,0.17960530202677494,stranger,0.17960530202677494,sexuality,0.17960530202677494
Monica,S05,love,mean,0.5443310539518172,waiting,0.1360827634879543,weekend,0.1360827634879543,ready,0.1360827634879543,run,0.1360827634879543,stuff,0.1360827634879543,spending,0.1360827634879543,steal,0.1360827634879543,pick,0.1360827634879543,saw,0.1360827634879543
Chandler,S02,love,years,0.0,women,0.0,weeks,0.0,way,0.0,wanted,0.0,unbelievable,0.0,touching,0.0,sweetie,0.0,sweetheart,0.0,sweet,0.0
Joey,S02,love,women,0.2981423969999719,share,0.2981423969999719,like,0.2981423969999719,rach,0.2981423969999719,ross,0.2981423969999719,felt,0.2981423969999719,best,0.2981423969999719,outta,0.14907119849998596,people,0.14907119849998596,point,0.14907119849998596
Ross,S02,love,hang,0.5773502691896257,sweet,0.28867513459481287,sorry,0.28867513459481287,sweetheart,0.28867513459481287,touching,0.28867513459481287,later,0.28867513459481287,didn,0.28867513459481287,late,0.28867513459481287,bye,0.28867513459481287,wanted,0.0
Rachel,S02,love,slowpokes,0.7071067811865476,said,0.7071067811865476,women,0.0,way,0.0,weeks,0.0,wanted,0.0,unbelievable,0.0,sweetie,0.0,touching,0.0,sweetheart,0.0
Phoebe,S02,love,really,0.6030226891555271,anal,0.3015113445777636,freak,0.3015113445777636,needed,0.3015113445777636,unbelievable,0.3015113445777636,control,0.3015113445777636,incredibly,0.3015113445777636,doesn,0.3015113445777636,wanted,0.0,women,0.0
Monica,S02,love,wanted,0.7071067811865476,sweetie,0.7071067811865476,years,0.0,weeks,0.0,women,0.0,way,0.0,unbelievable,0.0,touching,0.0,sweetheart,0.0,sweet,0.0
